Sr no,Frame,Expression,Direction,Eye Movement,Label
110,c9_face110.jpg,,Forward,,
111,c9_face111.jpg,neutral,Forward,right,0
112,c9_face112.jpg,,Forward,,
113,c9_face113.jpg,,Forward,,
114,c9_face114.jpg,sad,Forward,center,0
115,c9_face115.jpg,neutral,Looking Up,up,0
116,c9_face116.jpg,,Forward,,
117,c9_face117.jpg,,Forward,,
118,c9_face118.jpg,sad,Forward,down,0
119,c9_face119.jpg,,Forward,,
120,c9_face120.jpg,,Forward,,
121,c9_face121.jpg,sad,Forward,down,0
122,c9_face122.jpg,fear,Forward,right,0
123,c9_face123.jpg,,Forward,,
124,c9_face124.jpg,sad,Forward,center,0
125,c9_face125.jpg,sad,Forward,center,0
126,c9_face126.jpg,sad,Looking Right,center,0
127,c9_face127.jpg,,Looking Right,,
128,c9_face128.jpg,,,,
129,c9_face129.jpg,,Looking Right,,
130,c9_face130.jpg,,Looking Right,,
131,c9_face131.jpg,sad,Looking Right,right,0
132,c9_face132.jpg,,Looking Right,,
133,c9_face133.jpg,sad,Looking Right,up,0
134,c9_face134.jpg,,Looking Right,,
135,c9_face135.jpg,,Looking Right,,
136,c9_face136.jpg,,Looking Right,,
137,c9_face137.jpg,,Looking Right,,
138,c9_face138.jpg,,Looking Right,,
139,c9_face139.jpg,,,,
140,c9_face140.jpg,sad,Looking Right,center,0
141,c9_face141.jpg,sad,Forward,center,0
142,c9_face142.jpg,neutral,Looking Up,center,1
143,c9_face143.jpg,,Looking Up,,
144,c9_face144.jpg,sad,Looking Up,center,0
145,c9_face145.jpg,,Looking Up,,
146,c9_face146.jpg,,Looking Up,,
147,c9_face147.jpg,sad,Looking Up,center,0
148,c9_face148.jpg,,Forward,,
149,c9_face149.jpg,neutral,Looking Right,up,0
150,c9_face150.jpg,neutral,Forward,up,0
151,c9_face151.jpg,,Forward,,
152,c9_face152.jpg,sad,Forward,center,0
153,c9_face153.jpg,,Forward,,
154,c9_face154.jpg,,Forward,,
155,c9_face155.jpg,neutral,Forward,left,0
156,c9_face156.jpg,,Looking Up,,
157,c9_face157.jpg,,Forward,,
158,c9_face158.jpg,,Looking Up,,
159,c9_face159.jpg,,Looking Left,,
160,c9_face160.jpg,,Looking Up,,
161,c9_face161.jpg,,Forward,,
162,c9_face162.jpg,,Forward,,
163,c9_face163.jpg,,,,
164,c9_face164.jpg,,Forward,,
165,c9_face165.jpg,,Forward,,
166,c9_face166.jpg,,,,
167,c9_face167.jpg,,,,
168,c9_face168.jpg,,Forward,,
169,c9_face169.jpg,,,,
170,c9_face170.jpg,,,,
171,c9_face171.jpg,,Forward,,
172,c9_face172.jpg,,Forward,,
173,c9_face173.jpg,,Forward,,
174,c9_face174.jpg,,Forward,,
175,c9_face175.jpg,,Forward,,
176,c9_face176.jpg,,Forward,,
177,c9_face177.jpg,,Forward,,
178,c9_face178.jpg,,Forward,,
179,c9_face179.jpg,,Forward,,
180,c9_face180.jpg,,Forward,,
181,c9_face181.jpg,,Forward,,
182,c9_face182.jpg,,Forward,,
183,c9_face183.jpg,,Forward,,
184,c9_face184.jpg,,Forward,,
185,c9_face185.jpg,,Forward,,
186,c9_face186.jpg,,Forward,,
187,c9_face187.jpg,,Forward,,
188,c9_face188.jpg,,Forward,,
189,c9_face189.jpg,,Forward,,
190,c9_face190.jpg,,Forward,,
191,c9_face191.jpg,,Forward,,
192,c9_face192.jpg,,Forward,,
193,c9_face193.jpg,,Forward,,
194,c9_face194.jpg,,Forward,,
195,c9_face195.jpg,,Forward,,
196,c9_face196.jpg,,Forward,,
197,c9_face197.jpg,,Forward,,
198,c9_face198.jpg,,Forward,,
199,c9_face199.jpg,,Forward,,
200,c9_face200.jpg,,Forward,,
