Sr no,Frame,Expression,Direction,Eye movement,Label
99,c7_face99.jpg,neutral,Forward,right,1
100,c7_face100.jpg,,Forward,center,1
101,c7_face101.jpg,neutral,Forward,right,1
102,c7_face102.jpg,neutral,Forward,right,1
103,,,,,
104,c7_face104.jpg,neutral,Looking Up,center,1
105,c7_face105.jpg,neutral,Looking Up,right,1
106,c7_face106.jpg,angry,Looking Up,center,0
107,c7_face107.jpg,neutral,Looking Up,center,1
108,c7_face108.jpg,happy,Forward,center,1
109,c7_face109.jpg,neutral,Looking Up,center,1
110,c7_face110.jpg,,Forward,center,1
111,c7_face111.jpg,neutral,Forward,center,1
112,c7_face112.jpg,,Looking Up,left,1
113,c7_face113.jpg,neutral,Looking Up,center,1
114,c7_face114.jpg,sad,Looking Up,center,0
115,c7_face115.jpg,,Forward,down,1
116,c7_face116.jpg,neutral,Forward,down,0
117,c7_face117.jpg,angry,Looking Up,center,0
118,c7_face118.jpg,neutral,Looking Up,center,1
119,c7_face119.jpg,fear,Looking Up,center,0
120,c7_face120.jpg,neutral,Looking Up,right,1
121,c7_face121.jpg,,Looking Up,closed,0
122,c7_face122.jpg,neutral,Looking Up,closed,0
123,c7_face123.jpg,neutral,Forward,center,1
124,c7_face124.jpg,neutral,Forward,closed,0
125,c7_face125.jpg,fear,Forward,closed,0
126,c7_face126.jpg,fear,Forward,closed,0
127,c7_face127.jpg,,Looking Up,center,1
128,c7_face128.jpg,neutral,Looking Up,center,1
129,c7_face129.jpg,,Looking Up,left,1
130,c7_face130.jpg,sad,Looking Up,left,0
131,c7_face131.jpg,neutral,Looking Up,left,1
132,c7_face132.jpg,sad,Forward,center,0
133,c7_face133.jpg,sad,Looking Up,center,0
134,c7_face134.jpg,neutral,Looking Up,center,1
135,c7_face135.jpg,sad,Forward,center,0
136,c7_face136.jpg,sad,Forward,center,0
137,c7_face137.jpg,sad,Looking Up,center,0
138,c7_face138.jpg,neutral,Forward,closed,0
139,c7_face139.jpg,neutral,Forward,center,1
140,c7_face140.jpg,neutral,Looking Up,left,1
141,c7_face141.jpg,neutral,Looking Up,down,0
142,c7_face142.jpg,fear,Forward,down,0
143,c7_face143.jpg,,Forward,right,1
144,c7_face144.jpg,,Looking Up,center,1
145,c7_face145.jpg,neutral,Forward,right,1
146,c7_face146.jpg,neutral,Forward,center,1
147,c7_face147.jpg,neutral,Forward,left,1
148,c7_face148.jpg,,Looking Left,left,1
149,,,,,
150,c7_face150.jpg,,Forward,left,1
151,c7_face151.jpg,neutral,Forward,center,1
152,c7_face152.jpg,neutral,Forward,center,1
153,c7_face153.jpg,sad,Looking Up,down,0
154,c7_face154.jpg,fear,Looking Up,right,0
155,c7_face155.jpg,sad,Looking Up,center,0
156,c7_face156.jpg,fear,Looking Up,center,0
157,c7_face157.jpg,sad,Looking Up,center,0
158,,,,,
159,,,,,
160,c7_face160.jpg,,Looking Down,down,0
161,,,,,
162,c7_face162.jpg,,Looking Right,down,0
163,,,,,
164,c7_face164.jpg,neutral,Looking Right,left,1
165,c7_face165.jpg,,Looking Right,left,1
166,c7_face166.jpg,,Looking Right,down,0
167,,,,,
168,,,,,
169,,,,,
170,c7_face170.jpg,,Looking Right,down,0
171,,,,,
172,,,,,
173,c7_face173.jpg,sad,Forward,closed,0
174,,,,,
175,,,,,
176,,,,,
177,,,,,
178,c7_face178.jpg,,Forward,center,1
179,c7_face179.jpg,,Forward,up,1
180,,,,,
181,c7_face181.jpg,sad,Forward,down,0
182,c7_face182.jpg,,Looking Down,down,0
183,c7_face183.jpg,,Looking Right,down,0
184,,,,,
185,c7_face185.jpg,,Forward,down,0
186,c7_face186.jpg,,Forward,down,0
187,c7_face187.jpg,,Forward,down,0
188,c7_face188.jpg,sad,Forward,down,0
189,c7_face189.jpg,sad,Forward,down,0
190,c7_face190.jpg,,Forward,down,0
191,c7_face191.jpg,sad,Forward,down,0
192,c7_face192.jpg,neutral,Forward,down,0
193,c7_face193.jpg,sad,Forward,down,0
194,c7_face194.jpg,sad,Forward,center,0
195,c7_face195.jpg,angry,Looking Up,right,0
196,c7_face196.jpg,fear,Looking Up,up,0
197,c7_face197.jpg,sad,Looking Up,center,0
198,c7_face198.jpg,fear,Looking Up,right,0
199,c7_face199.jpg,neutral,Forward,center,1
200,c7_face200.jpg,neutral,Forward,center,1
