Sr no,Frame,Expression,Direction,Eye Movement,Label
91,c15_face91.jpg,neutral,Looking Left,up,0
92,c15_face92.jpg,neutral,Looking Left,up,0
93,c15_face93.jpg,,,,
94,c15_face94.jpg,neutral,Looking Left,down,0
95,c15_face95.jpg,neutral,Looking Down,down,0
96,c15_face96.jpg,neutral,Looking Up,up,0
97,c15_face97.jpg,neutral,Forward,center,1
98,c15_face98.jpg,,,,
99,c15_face99.jpg,,,,
100,c15_face100.jpg,,,,
101,c15_face101.jpg,angry,Looking Left,left,0
102,c15_face102.jpg,angry,Looking Left,left,0
103,c15_face103.jpg,,,,
104,c15_face104.jpg,neutral,Forward,center,1
105,c15_face105.jpg,neutral,Looking Left,center,1
106,c15_face106.jpg,,,,
107,c15_face107.jpg,neutral,Looking Down,center,1
108,c15_face108.jpg,angry,Looking Left,left,0
109,c15_face109.jpg,neutral,Looking Down,center,1
110,c15_face110.jpg,neutral,Looking Right,right,0
111,c15_face111.jpg,neutral,Looking Left,down,0
112,c15_face112.jpg,,,,
113,c15_face113.jpg,neutral,Looking Down,center,1
114,c15_face114.jpg,neutral,Looking Down,down,1
115,c15_face115.jpg,neutral,Looking Down,center,1
116,c15_face116.jpg,neutral,Forward,center,1
117,c15_face117.jpg,neutral,Looking Down,down,0
118,c15_face118.jpg,neutral,Forward,center,1
119,c15_face119.jpg,,,,
120,c15_face120.jpg,sad,Looking Down,down,0
121,c15_face121.jpg,,,,
122,c15_face122.jpg,neutral,Looking Left,left,0
123,c15_face123.jpg,neutral,Looking Down,down,0
124,c15_face124.jpg,angry,Looking Left,down,0
125,c15_face125.jpg,neutral,Looking Down,left,0
126,c15_face126.jpg,neutral,Looking Left,left,0
127,c15_face127.jpg,,,,
128,c15_face128.jpg,,,,
129,c15_face129.jpg,,,,
130,c15_face130.jpg,neutral,Looking Left,up,0
131,c15_face131.jpg,neutral,Looking Left,center,1
132,c15_face132.jpg,neutral,Looking Left,up,0
133,c15_face133.jpg,,,,
134,c15_face134.jpg,,,,
135,c15_face135.jpg,,,,
136,c15_face136.jpg,neutral,Looking Left,up,0
137,c15_face137.jpg,,,,
138,c15_face138.jpg,sad,Looking Right,right,0
139,c15_face139.jpg,sad,Looking Left,left,0
140,c15_face140.jpg,neutral,Looking Left,up,0
141,c15_face141.jpg,sad,Looking Left,center,0
142,c15_face142.jpg,sad,Looking Left,center,0
143,c15_face143.jpg,sad,Looking Left,closed,0
144,c15_face144.jpg,sad,Looking Left,center,0
145,c15_face145.jpg,neutral,Looking Right,down,0
146,c15_face146.jpg,neutral,Looking Left,up,0
147,c15_face147.jpg,neutral,Looking Down,up,0
148,c15_face148.jpg,neutral,Looking Left,up,0
149,c15_face149.jpg,angry,Looking Left,down,0
150,c15_face150.jpg,neutral,Looking Down,up,0
151,c15_face151.jpg,neutral,Looking Left,up,0
152,c15_face152.jpg,fear,Looking Left,center,0
153,c15_face153.jpg,angry,Looking Left,up,0
154,c15_face154.jpg,neutral,Looking Down,center,1
155,c15_face155.jpg,,,,
156,c15_face156.jpg,neutral,Looking Left,center,1
157,c15_face157.jpg,,,,
158,c15_face158.jpg,,,,
159,c15_face159.jpg,,,,
160,c15_face160.jpg,,,,
161,c15_face161.jpg,neutral,Looking Left,down,0
162,c15_face162.jpg,,,,
163,c15_face163.jpg,,,,
164,c15_face164.jpg,angry,Looking Left,center,0
165,c15_face165.jpg,angry,Looking Down,down,0
166,c15_face166.jpg,angry,Looking Left,center,0
167,c15_face167.jpg,angry,Looking Left,down,0
168,c15_face168.jpg,angry,Looking Down,down,0
169,c15_face169.jpg,angry,Looking Left,center,0
170,c15_face170.jpg,angry,Looking Left,center,0
171,c15_face171.jpg,angry,Looking Left,left,1
172,c15_face172.jpg,neutral,Looking Left,center,1
173,c15_face173.jpg,neutral,Looking Left,center,1
174,c15_face174.jpg,angry,Looking Right,right,0
175,c15_face175.jpg,angry,Looking Left,center,0
176,c15_face176.jpg,angry,Looking Left,center,0
177,c15_face177.jpg,neutral,Looking Left,center,1
178,c15_face178.jpg,angry,Looking Left,center,0
179,c15_face179.jpg,neutral,Looking Left,center,1
180,c15_face180.jpg,angry,Looking Left,center,0
181,c15_face181.jpg,neutral,Looking Left,center,1
182,c15_face182.jpg,neutral,Looking Left,center,1
183,c15_face183.jpg,neutral,Looking Left,up,0
184,c15_face184.jpg,neutral,Looking Left,center,1
185,c15_face185.jpg,neutral,Looking Left,center,1
186,c15_face186.jpg,neutral,Looking Left,center,1
187,c15_face187.jpg,neutral,Looking Left,center,1
188,c15_face188.jpg,neutral,Looking Left,center,1
189,c15_face189.jpg,neutral,Looking Left,center,1
190,c15_face190.jpg,neutral,Looking Down,center,1
191,c15_face191.jpg,neutral,Looking Left,center,1
192,c15_face192.jpg,angry,Looking Left,center,0
193,c15_face193.jpg,neutral,Looking Left,center,1
194,c15_face194.jpg,,,,
195,c15_face195.jpg,neutral,Looking Left,center,1
196,c15_face196.jpg,neutral,Looking Left,up,0
197,c15_face197.jpg,neutral,Looking Left,center,1
198,c15_face198.jpg,neutral,Forward,center,1
199,c15_face199.jpg,neutral,Forward,center,1
200,c15_face200.jpg,neutral,Forward,center,1
