Sr No,Frame,Expression,Direction,Eye Movement,Label
42,c17_face42.jpg,neutral,Forward,center,0
43,c17_face43.jpg,neutral,Looking Down,center,1
44,c17_face44.jpg,neutral,Forward,center,0
45,c17_face45.jpg,neutral,Looking Down,right,0
46,c17_face46.jpg,neutral,Forward,center,0
47,c17_face47.jpg,neutral,Looking Down,down,0
48,c17_face48.jpg,neutral,Forward,down,0
49,c17_face49.jpg,neutral,Looking Down,center,0
50,c17_face50.jpg,neutral,Forward,center,0
51,c17_face51.jpg,neutral,Forward,up,0
52,c17_face52.jpg,neutral,Forward,left,0
53,c17_face53.jpg,neutral,Forward,center,0
54,c17_face54.jpg,neutral,Forward,center,0
55,c17_face55.jpg,neutral,Forward,center,0
56,c17_face56.jpg,neutral,Forward,down,0
57,c17_face57.jpg,neutral,Looking Down,left,0
58,c17_face58.jpg,neutral,Looking Down,closed,0
59,c17_face59.jpg,neutral,Forward,center,0
60,c17_face60.jpg,neutral,Looking Down,center,0
61,c17_face61.jpg,neutral,Forward,center ,0
62,c17_face62.jpg,neutral,Forward,center,0
63,c17_face63.jpg,neutral,Forward,up,0
64,c17_face64.jpg,,,,
65,c17_face65.jpg,neutral,Forward,right,0
66,c17_face66.jpg,neutral,Looking Down,left,0
67,c17_face67.jpg,neutral,Forward,up,0
68,c17_face68.jpg,neutral,Forward,center,1
69,c17_face69.jpg,neutral,Looking Right,right,1
70,c17_face70.jpg,neutral,Forward,right,1
71,c17_face71.jpg,neutral,Looking Down,right,0
72,c17_face72.jpg,neutral,Looking Down,right,1
73,c17_face73.jpg,neutral,Forward,center,0
74,c17_face74.jpg,neutral,Forward,center,0
75,c17_face75.jpg,neutral,Looking Down,center,0
76,c17_face76.jpg,neutral,Forward,left,0
77,c17_face77.jpg,neutral,Forward,left,0
78,c17_face78.jpg,neutral,Forward,closed ,0
79,c17_face79.jpg,neutral,Forward,closed,0
80,c17_face80.jpg,neutral,Forward,center,1
81,c17_face81.jpg,neutral,Forward,up ,0
82,c17_face82.jpg,neutral,Forward,center,0
83,c17_face83.jpg,neutral,Forward,center,0
84,c17_face84.jpg,neutral,Forward,left,0
85,c17_face85.jpg,neutral,Forward,center ,0
86,c17_face86.jpg,neutral,Forward,center,0
87,c17_face87.jpg,neutral,Forward,center,1
88,c17_face88.jpg,neutral,Forward,center,1
89,c17_face89.jpg,neutral,Forward,center,0
90,c17_face90.jpg,neutral,Forward,center,0
91,c17_face91.jpg,neutral,Forward,left,0
92,c17_face92.jpg,neutral,Looking Right,right,0
93,c17_face93.jpg,neutral,Looking Right,right,0
94,c17_face94.jpg,neutral,Forward,center,0
95,c17_face95.jpg,neutral,Looking Down,,
96,c17_face96.jpg,neutral,Looking Right,center,0
97,c17_face97.jpg,,,,
98,c17_face98.jpg,neutral,Looking Left,center,0
99,c17_face99.jpg,neutral,Looking Right,right,0
100,c17_face100.jpg,neutral,Looking Down,center,0
101,c17_face101.jpg,neutral,Looking Down,center,0
102,c17_face102.jpg,neutral,Looking Down,center,0
103,c17_face103.jpg,neutral,Looking Down,center,0
104,c17_face104.jpg,neutral,Looking Down,center,0
105,c17_face105.jpg,neutral,Looking Down,center,0
106,c17_face106.jpg,neutral,Looking Down,center,0
107,c17_face107.jpg,neutral,Looking Down,center,0
108,c17_face108.jpg,neutral,Looking Down,center,0
109,c17_face109.jpg,neutral,Looking Down,center,0
110,c17_face110.jpg,,,,
111,c17_face111.jpg,neutral,Looking Down,center,0
112,c17_face112.jpg,neutral,Looking Down,center,0
113,c17_face113.jpg,neutral,Looking Down,center,0
114,c17_face114.jpg,neutral,Looking Down,center,0
115,c17_face115.jpg,neutral,Looking Down,center,0
116,c17_face116.jpg,neutral,Looking Left,center,0
117,c17_face117.jpg,neutral,Looking Left,center,1
118,c17_face118.jpg,neutral,Looking Left,left,0
119,c17_face119.jpg,neutral,Looking Left,left,0
120,c17_face120.jpg,neutral,Looking Left,left,0
121,c17_face121.jpg,neutral,Looking Left,center,0
122,c17_face122.jpg,neutral,Looking Down,center,0
123,c17_face123.jpg,neutral,Looking Down,center,0
124,c17_face124.jpg,neutral,Looking Down,center,0
125,c17_face125.jpg,neutral,Looking Left,left,0
126,c17_face126.jpg,neutral,Looking Left,left,0
127,c17_face127.jpg,neutral,Looking Left,left,0
128,c17_face128.jpg,neutral,Looking Left,left,0
129,c17_face129.jpg,neutral,Looking Left,left,0
130,c17_face130.jpg,neutral,Looking Left,left,0
131,c17_face131.jpg,neutral,Looking Left,left,0
132,c17_face132.jpg,neutral,Looking Left,left,0
133,c17_face133.jpg,neutral,Looking Left,left,0
134,c17_face134.jpg,neutral,Looking Left,left,0
135,c17_face135.jpg,neutral,Looking Left,left ,0
136,c17_face136.jpg,neutral,Looking Left,left ,0
137,c17_face137.jpg,neutral,Looking Left,left,0
138,c17_face138.jpg,neutral,Looking Left,left,0
139,c17_face139.jpg,,Looking Left,,0
140,c17_face140.jpg,,Looking Left,,0
141,c17_face141.jpg,neutral,Looking Left,left,0
142,c17_face142.jpg,neutral,Looking Left,left,0
143,c17_face143.jpg,,,,
144,c17_face144.jpg,,,,
145,c17_face145.jpg,neutral,Looking Left,left,0
146,c17_face146.jpg,neutral,Looking Left,left,0
147,c17_face147.jpg,neutral,Looking Left,center,0
148,c17_face148.jpg,neutral,Looking Down,down,0
149,c17_face149.jpg,,,,
150,c17_face150.jpg,neutral,Looking Down,center,0
151,c17_face151.jpg,neutral,Looking Down,center,0
152,c17_face152.jpg,neutral,Looking Left,center,0
153,c17_face153.jpg,neutral,Looking Left,center,0
154,c17_face154.jpg,neutral,Looking Left,closed,0
155,c17_face155.jpg,neutral,Looking Left,left,0
156,c17_face156.jpg,,Looking Left,,
157,c17_face157.jpg,neutral,Looking Left,left,0
158,c17_face158.jpg,neutral,Looking Left,left,0
159,c17_face159.jpg,,Looking Left,,
160,c17_face160.jpg,,,,
161,c17_face161.jpg,,,,
162,c17_face162.jpg,,,,
163,c17_face163.jpg,neutral,Looking Right,right,1
164,c17_face164.jpg,neutral,Forward,center,1
165,c17_face165.jpg,,,,
166,c17_face166.jpg,neutral,Forward,center,1
167,c17_face167.jpg,neutral,Forward,right,0
168,c17_face168.jpg,neutral,Forward,right,0
169,c17_face169.jpg,neutral,Looking Down,center,0
170,c17_face170.jpg,neutral,Forward,center,1
171,c17_face171.jpg,neutral,Forward,center,0
172,c17_face172.jpg,neutral,Forward,right,0
173,c17_face173.jpg,neutral,Forward,left,0
174,c17_face174.jpg,neutral,Forward,center,1
175,c17_face175.jpg,neutral,Forward,down,1
176,c17_face176.jpg,neutral,Forward,left,0
177,c17_face177.jpg,neutral,Looking Down,right,0
178,c17_face178.jpg,neutral,Looking Down,down,1
179,c17_face179.jpg,neutral,Forward,center,0
180,c17_face180.jpg,neutral,Looking Down,center,1
181,c17_face181.jpg,neutral,Looking Down,down,0
182,c17_face182.jpg,neutral,Forward,center,0
183,c17_face183.jpg,neutral,Looking Down,down,0
184,c17_face184.jpg,neutral,Looking Down,down,0
185,c17_face185.jpg,neutral,Looking Down,center,0
186,c17_face186.jpg,neutral,Forward,closed,0
187,c17_face187.jpg,neutral,Looking Down,center,1
188,c17_face188.jpg,neutral,Looking Down,left,0
189,c17_face189.jpg,neutral,Forward,left,1
190,c17_face190.jpg,neutral,Forward,center,1
191,c17_face191.jpg,neutral,Forward,right,1
192,c17_face192.jpg,neutral,Looking Down,center,0
193,c17_face193.jpg,neutral,Forward,center,0
194,c17_face194.jpg,neutral,Forward,center,0
195,c17_face195.jpg,neutral,Forward,center,1
196,c17_face196.jpg,neutral,Looking Down,down,1
197,c17_face197.jpg,neutral,Forward,center,0
198,c17_face198.jpg,neutral,Looking Down,up,1
199,c17_face199.jpg,neutral,Looking Down,left,0
200,c17_face200.jpg,neutral,Forward,up,0
