Sr no,Frame,Expression,Direction,Eye Movement,Label
163,c6_face163.jpg,neutral,Looking Right,closed,0
164,c6_face164.jpg,neutral,Looking Right,closed,0
165,c6_face165.jpg,neutral,Looking Right,closed,0
166,c6_face166.jpg,neutral,Looking Right,closed,0
167,c6_face167.jpg,neutral,Looking Right,closed,0
168,c6_face168.jpg,neutral,Looking Right,closed,0
169,c6_face169.jpg,neutral,Looking Right,closed,0
170,c6_face170.jpg,neutral,Looking Right,closed,0
171,c6_face171.jpg,neutral,Looking Right,closed,0
172,c6_face172.jpg,neutral,Looking Right,closed,0
173,c6_face173.jpg,neutral,Looking Right,closed,0
174,c6_face174.jpg,neutral,Looking Right,closed,0
175,c6_face175.jpg,neutral,Looking Right,closed,0
176,c6_face176.jpg,neutral,Looking Right,closed,0
177,c6_face177.jpg,neutral,Looking Right,closed,0
178,c6_face178.jpg,neutral,Looking Right,closed,0
179,c6_face179.jpg,neutral,Looking Right,closed,0
180,c6_face180.jpg,neutral,Looking Right,closed,0
181,c6_face181.jpg,neutral,Looking Right,closed,0
182,c6_face182.jpg,neutral,Looking Right,closed,0
183,c6_face183.jpg,neutral,Looking Right,closed,0
184,c6_face184.jpg,neutral,Looking Right,closed,0
185,c6_face185.jpg,neutral,Looking Right,closed,0
186,c6_face186.jpg,neutral,Looking Right,closed,0
187,c6_face187.jpg,neutral,Looking Right,closed,0
188,c6_face188.jpg,neutral,Looking Right,closed,0
189,c6_face189.jpg,neutral,Looking Right,closed,0
190,c6_face190.jpg,neutral,Looking Right,closed,0
191,c6_face191.jpg,neutral,Looking Right,closed,0
192,c6_face192.jpg,neutral,Looking Right,closed,0
193,c6_face193.jpg,neutral,Looking Right,closed,0
194,c6_face194.jpg,neutral,Looking Right,closed,0
195,c6_face195.jpg,neutral,Looking Right,closed,0
196,c6_face196.jpg,neutral,Looking Right,closed,0
197,c6_face197.jpg,neutral,Looking Right,closed,0
198,c6_face198.jpg,neutral,Looking Right,closed,0
199,c6_face199.jpg,neutral,Looking Right,closed,0
200,c6_face200.jpg,neutral,Looking Right,closed,0
