Sr no,Frame,Expression,Direction,Eye Movement,Label
66,c26_face99.jpg,sad,Looking Right,center,0
67,c26_face100.jpg,neutral,Looking Right,down,0
68,c26_face103.jpg,neutral,Forward,center,0
69,c26_face104.jpg,neutral,Forward,center,1
70,c26_face105.jpg,neutral,Forward,center,1
71,c26_face108.jpg,neutral,Forward,center,1
72,c26_face109.jpg,neutral,Forward,center,1
73,c26_face155.jpg,neutral,Forward,closed,1
74,c26_face156.jpg,neutral,Looking Right,center,1
75,c26_face157.jpg,neutral,Forward,center,1
76,c26_face158.jpg,neutral,Looking Right,center,1
77,c26_face159.jpg,neutral,Forward,closed,0
78,c26_face160.jpg,neutral,Forward,closed,0
79,c26_face161.jpg,neutral,Forward,center,1
80,c26_face162.jpg,neutral,Looking Right,center,1
81,c26_face163.jpg,neutral,Forward,center,1
82,c26_face164.jpg,neutral,Forward,center,1
83,c26_face167.jpg,neutral,Forward,center,1
84,c26_face168.jpg,neutral,Forward,center,1
85,,angry,Forward,center,0
86,c26_face169.jpg,neutral,Forward,center,1
87,c26_face170.jpg,neutral,Forward,up,1
88,c26_face171.jpg,neutral,Looking Left,up,1
89,c26_face174.jpg,neutral,Looking Left,center,0
90,c26_face175.jpg,neutral,Forward,center,1
91,c26_face176.jpg,neutral,Forward,closed,0
92,c26_face177.jpg,neutral,Forward,up,0
93,c26_face178.jpg,neutral,Forward,up,0
94,c26_face179.jpg,neutral,Forward,up,0
95,c26_face180.jpg,neutral,Forward,up,0
96,c26_face181.jpg,neutral,Looking Left,down,0
97,c26_face182.jpg,neutral,Looking Down,down,0
98,c26_face183.jpg,neutral,Looking Left,center,1
99,c26_face184.jpg,neutral,Looking Left,center,1
100,c26_face185.jpg,neutral,Looking Left,center,1
101,c26_face186.jpg,neutral,Looking Left,center,1
102,c26_face187.jpg,neutral,Looking Left,center,1
103,c26_face189.jpg,surprise,Looking Down,center,1
104,c26_face190.jpg,neutral,Looking Left,center,1
105,c26_face191.jpg,neutral,Looking Left,center,1
106,c26_face192.jpg,neutral,Looking Left,up,1
107,c26_face193.jpg,fear,Forward,up,0
108,c26_face194.jpg,neutral,Looking Left,up,1
109,c26_face195.jpg,neutral,Looking Up,center,1
110,c26_face196.jpg,neutral,Looking Up,down,0
111,c26_face197.jpg,neutral,Looking Left,center,1
112,c26_face198.jpg,neutral,Forward,center,1
113,c26_face199.jpg,neutral,Looking Right,closed,0
114,c26_face200.jpg,neutral,Forward,center,1
